"name","iso","country","entity_type","region","area","area_units","gdp","initiatives_committed","num_commit","lat","lng","population","population_year","state"
"Echirolles","FRA","France","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,45.1437,5.71927,35037,NA,"Auvergne-Rhône-Alpes"
"Edegem","BEL","Belgium","City","Europe",8.65,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,51.1574786,4.4384284,21251,NA,"Antwerp Province"
"Eden","ZAF","South Africa","City","Sub-Saharan Africa",38.84985,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,-33.9608332,22.4958333,574265,2010,"Western Cape"
"Eden Prairie, MN","USA","United States of America","City","North America",91.3230474,"km2",NA,"ClimateMayors;WeAreStillIn2019;WeAreStillIn2019",2,44.854722,-93.470833,63914,2010,"Minnesota"
"Edessa","GRC","Greece","City","Europe",611.212,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,40.8045116,22.0499596,18380,2011,"Central Macedonia"
"Edgewater, CO","USA","United States of America","City","North America",1.812993,"km2",NA,"ClimateMayors",1,39.75082,-105.062615,5323,2010,"Colorado"
"Edina, MN","USA","United States of America","City","North America",3.3928869,"km2",NA,"ClimateMayors",1,44.895556,-93.354722,51958,2010,"Minnesota"
"Edinburgh","GBR","United Kingdom","City","Europe",225.32913,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,55.95305556,-3.188888889,486120,NA,"Scotland"
"Edinet","MDA","Moldova","City","Eastern Europe and Central Asia",5.697978,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,48.167899,27.293614,20200,2014,"Edine<U+021B> District"
"Edison, NJ","USA","United States of America","City","North America",79.35,"km2",NA,"Carbonn2019",1,40.5275,-74.39333333,101970,NA,"New Jersey"
"Edmonds, WA","USA","United States of America","City","North America",23.0768109,"km2",NA,"ClimateMayors",1,47.807869,-122.360133,41840,2010,"Washington"
"Edmonton, AB","CAN","Canada","City","North America",684,"km2",NA,"Carbonn2019;CDPCities2018;GlobalCovenantofMayors2019;NAZCA",4,53.53333333,-113.5,899447,2016,"Alberta"
"Edogawa","JPN","Japan","City","East Asia and the Pacific",49,"km2",NA,"Carbonn2019",1,35.7,139.8833333,682418,2018,"Tokyo Metropolis"
"Edolo","ITA","Italy","City","Europe",88.9,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,46.178199,10.329159,4558,NA,"Brescia"
"Eeklo","BEL","Belgium","City","Europe",30.05,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,51.18527,3.56389,20692,NA,"East Flanders"
"Egedal","DNK","Denmark","City","Europe",125.79,"km2",1.7e+10,"CDPCities2018;GlobalCovenantofMayors2019;NAZCA",3,55.795,12.2387,43063,2017,"Capital Region"
"Eger","HUN","Hungary","City","Europe",92.2,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,47.8989887,20.3743665,56530,2017,"Heves"
"Eggenfelden","DEU","Germany","City","Europe",44.5,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,48.4031909,12.7626208,13961,NA,"Bavaria"
"Ehime Prefecture","JPN","Japan","Region","East Asia and the Pacific",5679,"km2",NA,"Carbonn2019",1,33.83333333,132.8333333,1405620,2018,"Ehime Prefecture"
"Eindhoven","NLD","Netherlands","City","Europe",88.87,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,51.44855695,5.450122522,210333,NA,"North Brabant"
"Ejea De Los Caballeros","ESP","Spain","City","Europe",609.92,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,42.12916667,-1.137222222,17180,2018,"Aragon"
"Ejmiatsin","ARM","Armenia","City","Eastern Europe and Central Asia",74.3,"ha",NA,"GlobalCovenantofMayors2019;NAZCA",2,40.17277778,44.2925,46540,NA,"Armavir"
"Eksjö","SWE","Sweden","City","Europe",8.34,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,57.599876,15.140879,17416,2010,"Småland"
"Ekurhuleni","ZAF","South Africa","City","Sub-Saharan Africa",1975,"km2",NA,"Carbonn2019;CDPCities2018;GlobalCovenantofMayors2019;NAZCA",4,-26.21861111,28.16277778,3178470,2011,"Gauteng"
"El Almendro","ESP","Spain","City","Europe",1010.0961,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,11.68333333,-84.7,860,2005,"Huelva"
"El Borge","ESP","Spain","City","Europe",NA,"",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,36.8145004,-4.2348313,1000,NA,"Málaga"
"El Bosque","ESP","Spain","City","Europe",30.75,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,36.757294,-5.5067223,2098,2018,"Cádiz"
"El Bruc","ESP","Spain","City","Europe",47.2,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,41.5792357,1.7812982,2030,2018,"Barcelona Province"
"El Brull","ESP","Spain","City","Europe",41,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,41.8168099,2.3052283,255,2018,"Barcelona Province"
"El Burgo","ESP","Spain","City","Europe",24,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.56666667,-0.733333333,2049,2018,"Málaga"
"El Campello","ESP","Spain","City","Europe",55.27,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,38.427416,-0.3983684,27081,2018,"Alicante"
"El Campillo","ESP","Spain","City","Europe",55.27,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,40.3183179,-1.2352856,2237,2018,"Almería"
"El Carpio","ESP","Spain","City","Europe",47,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,37.9388192,-4.4993245,4477,2018,"Córdoba"
"El Castell de Guadalest","ESP","Spain","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,38.6754517,-0.199544,226,NA,"Valencia"
"El Castillo de las Guardas","ESP","Spain","City","Europe",260,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,37.6936222,-6.3139108,1627,2018,"Seville"
"El Catllar","ESP","Spain","City","Europe",26.4,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,41.1747946,1.3255835,4222,2018,"Tarragona"
"El Cerrito, CA","USA","United States of America","City","North America",9.4793634,"km2",NA,"ClimateMayors;Carbonn2019",2,37.915833,-122.311667,25400,2010,"California"
"El Cerro de Andévalo","ESP","Spain","City","Europe",NA,"",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,37.7345723,-6.9375793,2503,NA,"Huelva"
"El Coronil","ESP","Spain","City","Europe",92,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,37.0822895,-5.633381,5048,2018,"Seville"
"El Cuervo de Sevilla","ESP","Spain","City","Europe",31,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,36.854457,-6.0397166,8000,2018,"Seville"
"El Ejido","ESP","Spain","City","Europe",227,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,36.7753425,-2.8168227,68828,2018,"Almería"
"El Far d'Empordà","ESP","Spain","City","Europe",9,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,42.25388889,2.996111111,587,2018,"Girona"
"El Frago","ESP","Spain","City","Europe",33,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,42.26666667,-0.933333333,109,2018,"Aragon"
"El Frasno","ESP","Spain","City","Europe",48.53,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,41.4138795,-1.495016,452,2018,"Zaragoza"
"El Garrobo","ESP","Spain","City","Europe",45,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,37.6244685,-6.1711346,786,2018,"Seville"
"El Gastor","ESP","Spain","City","Europe",28,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,36.8548333,-5.3218312,1948,2018,"Cádiz"
"El Granado","ESP","Spain","City","Europe",12.48893178,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,37.5207224,-7.4164123,598,2010,"Huelva"
"El Madroño","ESP","Spain","City","Europe",103,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,37.645739,-6.5119008,367,2018,"Seville"
"El Monte, CA","USA","United States of America","City","North America",24.7603044,"km2",NA,"ClimateMayors",1,34.073333,-118.0275,115807,2010,"California"
"El Montmell","ESP","Spain","City","Europe",72.8,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.3175,1.454166667,1474,2018,"Tarragona"
"El Morell","ESP","Spain","City","Europe",5.9,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.19361111,1.211666667,3530,2018,"Tarragona"
"El Palau d'Anglesola","ESP","Spain","City","Europe",12.3,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,41.6518395,0.8817474,2185,2018,"Lleida"
"El Palmar de Troya","ESP","Spain","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,37.060659,-5.8031768,2447,NA,"Seville"
"El Palomar","ESP","Spain","City","Europe",26.039,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,38.8543122,-0.5030983,601,2015,"Murcia"
"El Papiol","ESP","Spain","City","Europe",9,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.43916667,2.010555556,3900,2018,"Barcelona Province"
"El Paso","ESP","Spain","City","Europe",663.814437,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,28.651766,-17.87999,7874,2010,"Santa Cruz de Tenerife"
"El Pedroso","ESP","Spain","City","Europe",20,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,37.8418425,-5.764542,2324,2018,"Salamanca"
"El Perelló","ESP","Spain","City","Europe",100.7,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,40.8747902,0.7116825,3155,2018,"Tarragona"
"El Perelló (Valencia)","ESP","Spain","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;NAZCA",2,39.27668,-0.2770573,1919,NA,"Valencia"
"El Pla del Penedès","ESP","Spain","City","Europe",9.6,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,41.4176329,1.7114408,1215,2018,"Barcelona Province"
"El Prat de Llobregat","ESP","Spain","City","Europe",31.4,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.33333333,2.1,63418,2018,"Barcelona Province"
"El Puerto de Santa María","ESP","Spain","City","Europe",159.34,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,36.6,-6.216666667,86288,2018,"Cádiz"
"El Ràfol d'Almúnia","ESP","Spain","City","Europe",4.9,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,38.82027778,-0.0531,659,2018,"Valencia"
"El Real de la Jara","ESP","Spain","City","Europe",160,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,37.9494108,-6.151126,1649,2018,"Seville"
"El Ronquillo","ESP","Spain","City","Europe",76,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,37.71666667,-6.166666667,1381,2018,"Seville"
"El Rosario","ESP","Spain","City","Europe",39.43,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,28.3953995,-16.6281446,17788,2018,"Las Palmas"
"El Rourell","ESP","Spain","City","Europe",2.3,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.22527778,1.218888889,394,2018,"Tarragona"
"El Rubio","ESP","Spain","City","Europe",21,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,37.35,-4.983333333,3584,2018,"Seville"
"El Saucejo","ESP","Spain","City","Europe",92,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,37.06666667,-5.083333333,4379,2018,"Seville"
"El Valle","ESP","Spain","City","Europe",NA,"",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,37.88,-1.086111111,1130,NA,"Granada"
"El Verger","ESP","Spain","City","Europe",8.16,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,38.84277778,0.00944,4688,2018,"Valencia"
"El Viso del Alcor","ESP","Spain","City","Europe",20.4,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,37.3891783,-5.7224778,17194,2018,"Seville"
"Elassona","GRC","Greece","City","Europe",1565.2,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,39.8939174,22.189257,32121,2011,"Thessaly"
"Elburn, IL","USA","United States of America","City","North America",8.0807688,"km2",NA,"ClimateMayors",1,41.536,-88.281,5602,2010,"Illinois"
"Elche","ESP","Spain","City","Europe",326.1,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,38.2653181,-0.6988487,228647,2018,"Alicante"
"Elda","ESP","Spain","City","Europe",44.86,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,38.4789671,-0.7956758,53540,2018,"Alicante"
"Elefsina","GRC","Greece","City","Europe",36.589,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,38.03333333,23.53333333,30000,2011,"Attica"
"Elektrenai","LTU","Lithuania","City","Europe",NA,"",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,54.78611111,24.66111111,24920,2010,"Vilnius County"
"Elgin, IL","USA","United States of America","City","North America",1.7093934,"km2",NA,"CDPCities2018;WeAreStillIn2019;ClimateMayors;WeAreStillIn2019",3,42.0604,-88.263,110000,2010,"Illinois"
"Elice","ITA","Italy","City","Europe",14.31,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,42.5191452,13.9683526,1724,NA,"Abruzzo"
"Elini","ITA","Italy","City","Europe",10.9,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,39.9,9.533333333,555,NA,"Sardinia"
"Elk","POL","Poland","City","Europe",22,"",NA,"GlobalCovenantofMayors2019;NAZCA",2,53.8249697,22.361359,57449,NA,"Warmia-Masuria"
"Ello","ITA","Italy","City","Europe",2.42,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,45.78568,9.365345,1245,NA,"Lecco"
"Elmas","ITA","Italy","City","Europe",13.63,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,39.26666667,9.05,9400,NA,"Cagliari"
"Elmshorn","DEU","Germany","City","Europe",21.36,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,53.7532486,9.6524559,47667,NA,"Schleswig-Holstein"
"Els Alamús","ESP","Spain","City","Europe",20.5,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,41.6144087,0.7397036,750,2018,"Lleida"
"Els Omellons","ESP","Spain","City","Europe",11.1,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.50361111,0.961388889,243,2018,"Lleida"
"Els Pallaresos","ESP","Spain","City","Europe",5.1,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.17555556,1.270555556,4479,2018,"Tarragona"
"Els Poblets","ESP","Spain","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,38.8489749,0.0173607,3350,NA,"Valencia"
"Els Torms","ESP","Spain","City","Europe",13.8,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,41.3948218,0.7194787,169,2018,"Lleida"
"Elsinore","DNK","Denmark","City","Europe",121.61,"km2",1.99e+09,"CDPCities2018;EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",4,56.0308,12.5921,47364,2017,"Capital Region"
"Emeryville, CA","USA","United States of America","City","North America",3.3151872,"km2",NA,"GlobalCovenantofMayors2019;Carbonn2019;WeAreStillIn2019;ClimateMayors;WeAreStillIn2019;CDPCities2018;NAZCA",6,37.8314089,-122.2865265,11227,2010,"California"
"Emilia","ARG","Argentina","City","Latin America and Caribbean",NA,"",NA,"GlobalCovenantofMayors2019;Carbonn2019;NAZCA",3,-31.0589654,-60.7450309,1015,NA,"Buenos Aires"
"Emilia-Romagna","ITA","Italy","Region","Europe",22446,"km2",NA,"Under2Coalition2019;NAZCA",2,44.51055556,10.95694444,4400000,2017,"Emilia-Romagna"
"Emperador","ESP","Spain","City","Europe",0.03,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,39.554156,-0.338659,676,2018,"Valencia"
"Empoli","ITA","Italy","City","Europe",62.21,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,43.71666667,10.95,48500,NA,"Florence"
"Encinasola","ESP","Spain","City","Europe",34,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.03055556,-6.5325,1584,2018,"Huelva"
"Encinitas, CA","USA","United States of America","City","North America",48.7177119,"km2",NA,"CDPCities2018;WeAreStillIn2019;ClimateMayors;WeAreStillIn2019;NAZCA",4,33.0454,-117.293,63131,2016,"California"
"Endine Gaiano","ITA","Italy","City","Europe",21.07,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,45.792486,9.969058,3553,NA,"Bergamo"
"Enego","ITA","Italy","City","Europe",52.61,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,45.9404927,11.7096122,1773,NA,"Vicenza"
"Englewood, NJ","USA","United States of America","City","North America",NA,"",NA,"WeAreStillIn2019",1,NA,NA,28455,NA,"New Jersey"
"Engomi","CYP","Cyprus","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,35.1659936,33.3366249,18010,2011,"Nicosia District"
"Enguera","ESP","Spain","City","Europe",241.8,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,38.9802279,-0.6891944,5089,2018,"Valencia"
"Enna","ITA","Italy","City","Europe",358.75,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,37.565555,14.275191,27867,NA,"Enna"
"Enschede","NLD","Netherlands","City","Europe",142.72,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,52.22336325,6.870595664,158627,NA,"Overijssel"
"Entebbe","UGA","Uganda","City","Sub-Saharan Africa",56.202783,"km2",NA,"Carbonn2019;GlobalCovenantofMayors2019;NAZCA",3,0.05,32.46,79700,NA,"Wakiso District"
"Entidad Local Autónoma de Domingo Pérez","ESP","Spain","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;NAZCA",2,37.496864,-3.508558,963,NA,"Toledo"
"Entratico","ITA","Italy","City","Europe",4.15,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,45.71666667,9.866666667,1864,NA,"Bergamo"
"Envigado","COL","Colombia","City","Latin America and Caribbean",78.78,"km2",NA,"Carbonn2019;GlobalCovenantofMayors2019;NAZCA",3,6.171944444,-75.58027778,232854,2017,"Antioquia Department"
"Epinal","FRA","France","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;NAZCA",2,48.1724,6.449403,32928,NA,"Grand Est"
"Episkopi","CYP","Cyprus","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,34.7956542,32.5255332,3681,NA,"Limassol District"
"Epitaciolândia","BRA","Brazil","City","Latin America and Caribbean",1660.18359,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,-11.0294543,-68.7407282,18200,2007,"Acre"
"Eppelheim","DEU","Germany","City","Europe",5.7,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,49.4025,8.63306,14589,NA,"Baden-Württemberg"
"Eraclea","ITA","Italy","City","Europe",95.45,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,45.5770336,12.673818,12800,NA,"Venice"
"Erbusco","ITA","Italy","City","Europe",16.24,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,45.598681,9.971862,8753,NA,"Treviso"
"Erchie","ITA","Italy","City","Europe",44.63,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,40.638202,14.69395,8917,NA,"Brindisi"
"Eretria","GRC","Greece","City","Europe",168.56,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,38.3922708,23.7952809,13423,2011,"Central Greece"
"Erezee","BEL","Belgium","City","Europe",78.44,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,50.29172,5.55853,3216,NA,"Luxembourg"
"Erice","ITA","Italy","City","Europe",47.34,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,38.0374278,12.5869952,27970,NA,"Trapani"
"Erie County, NY","USA","United States of America","City","North America",NA,"",NA,"WeAreStillIn2019;NAZCA",2,NA,NA,925528,NA,"New York"
"Erie, PA","USA","United States of America","City","North America",3.1338879,"km2",NA,"ClimateMayors",1,42.746,-80.56,101786,2010,"Pennsylvania"
"Erlangen","DEU","Germany","City","Europe",76.95,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,49.58333333,11.01666667,104980,NA,"Bavaria"
"Ermionida","GRC","Greece","City","Europe",421.1,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,37.38333333,23.16666667,13730,2011,"Peloponnese"
"Erpe-Mere","BEL","Belgium","City","Europe",34.03,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,50.91414,3.956833,19723,NA,"East Flanders"
"Errenteria","ESP","Spain","City","Europe",32.26,"km2",NA,"Carbonn2019;EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",4,43.31251667,-1.898763889,39381,2018,"Gipuzkoa"
"Erula","ITA","Italy","City","Europe",39.31,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,40.78972,8.943395,769,NA,"Sassari"
"Erymanthos","GRC","Greece","City","Europe",582.1,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,37.966667,21.8,13329,2011,"West Greece"
"Esbjerg","DNK","Denmark","City","Europe",742.5,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,55.476466,8.459405,115000,2016,"South Denmark Region"
"Escañuela","ESP","Spain","City","Europe",13,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,37.86666667,-4.033333333,988,2018,"Jaén"
"Escacena del Campo","ESP","Spain","City","Europe",NA,"",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,37.4088438,-6.3896301,2156,NA,"Huelva"
"Escalaplano","ITA","Italy","City","Europe",93.8,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,39.61666667,9.35,2268,NA,"Sardinia"
"Escatrón","ESP","Spain","City","Europe",95,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,41.2870067,-0.3250664,1121,2018,"Aragon"
