"name","iso","entity_type","country","area","num_commit","lat","lng","population","population_year","state","admin_1","initiatives_committed","region"
"Agrate Brianza","ITA","City","Italy","11.22",3,45.58333333,9.35,15035,NA,"Monza Brianza","Monza and Brianza","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Agres","ESP","City","Spain","25.8",2,38.7799007,-0.5157277,583,2018,"Alicante","Comtat","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Agrigento","ITA","City","Italy","245.32",3,37.317,13.583,59791,2016,"Agrigento","Sicily","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Agrinio","GRC","City","Greece","1229.33",2,38.6247709,21.4095037,92608,2011,"West Greece","Aetolia-Acarnania","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Agron","ESP","City","Spain","27",2,37.03,-3.82917,288,2018,"Granada","Andalusia","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Agropoli","ITA","City","Italy","32.77",1,40.346905,14.996553,35823,NA,"Salerno",NA,"GCoMEuropeanCommission2021","Europe"
"Agros","CYP","City","Cyprus","10",2,34.916667,33.016667,804,2011,"Limassol District",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Aguas da Prata","BRA","City","Brazil","143",NA,-21.94139,-46.71667,8221,2020,"Sao Paulo","Sao Paulo","CDPCities2020","Latin America and Caribbean"
"Aguascalientes","MEX","City","Mexico","385",2,21.876,-102.296,934424,NA,NA,NA,"Carbonn2019;Under2Coalition2019","Latin America and Caribbean"
"Agueda","PRT","City","Portugal","335.27",5,40.57444,-8.44806,46131,2021,"Centro","Aveiro","CDPJRC2022;;CDPCities2022;;GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Aguilar de Segarra","ESP","City","Spain","43.3",2,41.741,1.632,277,2018,"Barcelona","Barcelona","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Aguilas","ESP","City","Spain","251.77",2,37.40417,-1.58194,35031,2018,"Murcia","Murcia","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Aguimes","ESP","City","Spain","79.28",2,27.9,-15.45,31152,2018,"Las Palmas","Gran Canaria","GCoMEuropeanCommission2021;;EUCovenantofMayors2022","Europe"
"Agullent","ESP","City","Spain","16.2",3,38.8233412,-0.5473744,2395,2018,"Valencia","Vall d'Albaida","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Agulo","ESP","City","Spain","25.39",3,28.18667,-17.195,1067,2018,"Santa Cruz de Tenerife","La Gomera","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Ahlden","DEU","City","Germany","25.83",2,52.76139,9.55417,1532,2020,"Lower Saxony","Heidekreis","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Ahmedabad","IND","City","India","464",1,23.03333333,72.58333333,5570585,2011,"Gujarat",NA,"CDPCities2020","South Asia"
"Aibar / Oibar","ESP","City","Spain",NA,3,42.6,-1.35,805,NA,"Navarre",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Aichi Prefecture","JPN","Region","Japan","5165",1,35.18018889,136.9135083,7507553,2016,NA,NA,"WWFJapan2022","East Asia and the Pacific"
"Aicurzio","ITA","City","Italy","2.47",2,45.63333333,9.416666667,2087,NA,"Monza Brianza","Monza and Brianza","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Aidomaggiore","ITA","City","Italy","41.21",2,40.167,8.85,480,NA,"Oristano","Oristano","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Aidone","ITA","City","Italy","210.78",3,37.415915,14.445496,5023,NA,"Enna",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Aielli","ITA","City","Italy","37.52",2,42.08083,13.590599,1448,NA,"Province of L'Aquila","L'Aquila","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Aiello Calabro","ITA","City","Italy","38.51",2,39.1174689,16.1666633,2017,NA,"Cosenza",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Aiello del Sabato","ITA","City","Italy","10.87",2,40.884294,14.816278,4050,2017,"Avellino",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"AIELO DE MALFERIT","ESP","City","Spain","27",3,38.87778,-0.59194,4646,2018,"Valencia","Ontinyent","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Aielo De Rugat","ESP","City","Spain","7.66",3,38.8820867,-0.3442155,200,2018,"Valencia","Vall d'Albaida","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Aigaleo","GRC","City","Greece","6.45",2,37.9928313,23.68159021,120000,2011,"Attica","West Athens","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Aigialeia","GRC","City","Greece","723.1",2,38.140844,22.25179945,49872,2011,"West Greece","Achaea","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Aiguamurcia","ESP","City","Spain","73.2",2,41.329,1.359,893,2018,"Tarragona","Catalonia","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Aigues","ESP","City","Spain","18.47",2,38.49889,-0.36278,936,2018,"Alicante","San Vicente del Raspeig","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Ailano","ITA","City","Italy","16.06",2,41.391372,14.207422,1384,NA,"Caserta",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Ainzon","ESP","City","Spain","40",2,41.817,-1.517,1085,2018,"Zaragoza","Ainzon","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Aipromades Lago de Chapala","MEX","City","Mexico","385.58",2,20.305278,-103.184722,50738,NA,"Jalisco",NA,"CDPCities2020;GCoM2021","Latin America and Caribbean"
"Aira","JPN","City","Japan","231.32",1,31.72833,130.62778,76405,2020,"Kagoshima Prefecture","Kyushu","CDPCities2022","East Asia and the Pacific"
"Airasca","ITA","City","Italy","15.74",2,44.917111,7.489349,3808,NA,"Cuneo","Turin","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Airola","ITA","City","Italy","14.9",2,41.0610225,14.5584304,8140,NA,"Benevento",NA,"EUCovenantofMayors2022;;GCoM2022","Europe"
"Airuno","ITA","City","Italy","4.29",2,45.75388,9.424247,2994,NA,"Lecco",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Aiseau-Presles","BEL","City","Belgium","22.19",1,50.417,4.567,10788,2018,"Hainaut","Charleroi","EUCovenantofMayors2022","Europe"
"Aiud","ROU","City","Romania","142.52",3,46.3108411,23.7188503,28934,2011,"Alba County","Alba","GCoMEuropeanCommission2021;;GCoM2022;;Race to Zero","Europe"
"Aizuwakamatsu","JPN","City","Japan",NA,NA,35.72892,139.9298,120000,NA,"Fukushima Prefecture",NA,NA,"East Asia and the Pacific"
"Ajax, ON","CAN","City","Canada","67.07",2,43.8509,-79.0204,119677,2016,"Ontario","Durham, ON","CDPCities2018","North America"
"AJDOVSCINA","SVN","City","Slovenia","7",3,45.88611,13.90972,6676,2012,NA,"Ajdovscina","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Ajka","HUN","City","Hungary","95.05",1,47.1006,17.5522,29058,2012,NA,"Ajka","EUCovenantofMayors2022","Europe"
"Ajka Varos Onkormanyzata","HUN","City","Hungary",NA,2,47.10594,17.56219,27995,NA,NA,NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Ajuntament D'Argelaguer","ESP","City","Spain",NA,1,42,2.641429901,430,2015,"Girona","Garrotxa","EUCovenantofMayors2019","Europe"
"Ajuntament d'Espinelves","ESP","City","Spain","17.4",2,41.87111,2.41806,206,2018,"Girona","Girona","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"AJUNTAMENT DE PORTBOU","ESP","City","Spain","9.2",2,42.42694,3.16111,1100,2018,"Girona","Girona","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Ajuntament de Sant Agusti de Llucanes","ESP","City","Spain","13.2",NA,42.08694,2.12833,87,2018,"Barcelona","Barcelona",NA,"Europe"
"Ajuntament de Santa Maria d'Olo","ESP","City","Spain","66.2",NA,41.875,2.03611,1024,2018,"Barcelona","Barcelona",NA,"Europe"
"Ajuntament de Torrelavit","ESP","City","Spain","23.6",NA,41.44944,1.73,1430,2018,"Barcelona","Barcelona",NA,"Europe"
"Ajuntament de Vilobi del Penedes","ESP","City","Spain","9.3",NA,41.39056,1.6625,1106,2018,"Barcelona","Barcelona",NA,"Europe"
"AJUNTAMENT DES CASTELL","ESP","City","Spain","11.6",2,39.88028,4.29083,7348,2018,"Balearic Islands","Menorca","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Aka","JPN","City","Japan","32.03",2,33.617,130.867,2960,2017,"Fukuoka Prefecture","Tagawa","CDPCities2022;;GCoM2022","East Asia and the Pacific"
"Akaiwa","JPN","City","Japan","209.43",1,34.75,134.017,44498,2017,"Okayama Prefecture","Chugoku","CDPCities2022","East Asia and the Pacific"
"akaryon test","DZA","City","Algeria",NA,1,NA,NA,1234,NA,NA,NA,"GCoMEuropeanCommission2021","Middle East and North Africa"
"Akashi","JPN","City","Japan","49",4,34.65,135,290776,2017,"Hyogo Prefecture",NA,"NAZCA2020;;DDLNetZeroDB2020;;JapanMOEZeroCarbonCities;;Carbonn2019;RacetoZero2020","East Asia and the Pacific"
"Akatsi North","GHA","City","Ghana",NA,2,6.36419,0.85461,40738,NA,"Volta","Akatsi South","GlobalCovenantofMayors2019;NAZCA","Sub-Saharan Africa"
"Akershus","NOR","City","Norway","4579",1,60,11,615000,2017,NA,"As","CDPStates&Regions2018-19;DDLNetZeroDB2020;CDPStates&Regions2018-19","Europe"
"Akershus","NOR","Region","Norway","4918",2,60,11,630752,2019,NA,"Oslo","CDPStates&Regions2018-19;;DDLNetZeroDB2020","Europe"
"Akhaltsikhe","GEO","City","Georgia","NaN",2,41.63888889,42.98611111,19200,2014,"Samtskhe-Javakheti",NA,"GCoMEuropeanCommission2021;;GCoM2022","Eastern Europe and Central Asia"
"Akhmeta","GEO","City","Georgia",NA,3,42.03852,45.206841,34154,NA,"Kakheti","Georgia","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Eastern Europe and Central Asia"
"Akhtala","ARM","City","Armenia","4.3",3,41.150494,44.763959,2753,NA,"Lori",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Eastern Europe and Central Asia"
"Akiruno","JPN","City","Japan",NA,NA,35.72892,139.2941,80000,NA,"Tokyo Prefecture",NA,NA,"East Asia and the Pacific"
"Akishima","JPN","City","Japan",NA,NA,35.70567,139.3535,110000,NA,"Tokyo Prefecture",NA,NA,"East Asia and the Pacific"
"Akita City","JPN","City","Japan","906",1,39.72002778,140.1025833,320909,2016,"Akita Prefecture",NA,"Carbonn2019","East Asia and the Pacific"
"Akita Prefecture","JPN","Region","Japan","11636",1,39.71861111,140.1025,1026983,2018,NA,NA,"WWFJapan2022","East Asia and the Pacific"
"Akkeshi","JPN","City","Japan",NA,NA,43.05,144.85,10000,NA,"Hokkaido Prefecture",NA,NA,"East Asia and the Pacific"
"Aksakovo","BGR","City","Bulgaria","472",2,43.2586259,27.8173611,8600,2009,"Varna",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Aksu","KAZ","City","Kazakhstan",NA,2,52.04072,76.93376,69354,NA,"Tarbagatay District","Pavlodar Region","GCoMEuropeanCommission2021;;GCoM2022","Eastern Europe and Central Asia"
"Akune","JPN","City","Japan",NA,NA,32.01667,130.2167,21000,NA,"Kagoshima Prefecture",NA,NA,"East Asia and the Pacific"
"Akureyri","ISL","City","Iceland","138",3,65.6825696,-18.0913026,18340,2019,"Northeastern Region",NA,"CDPCities2022;;CDPJRC2022;;GCoM2022","Europe"
"Al-Hoceima","FRA","City","France",NA,2,46.22017,-0.6357147,619,NA,NA,NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Al-Hoceima","MAR","City","Morocco",NA,2,35.24722,-3.93222,399716,NA,"Al Hoceima Province","Tanger-Tetouan-Al Hoceima","GCoMEuropeanCommission2021;;GCoM2022","Middle East and North Africa"
"Al-Mafraq","JOR","City","Jordan","14",2,32.339939,36.205166,580000,2017,NA,"Mafraq Governorate","GCoMEuropeanCommission2021;;GCoM2022","Middle East and North Africa"
"Al-Ram","PSE","City","Palestine","3289",2,31.85361,35.23333,55000,2006,"Jerusalem","Jerusalem","GCoMEuropeanCommission2021;;GCoM2022","Middle East and North Africa"
"Al-Russifa","JOR","City","Jordan","264",1,30.32861,35.44194,750000,NA,NA,NA,"GCoMEuropeanCommission2021","Middle East and North Africa"
"Al-Salt","ESP","City","Spain","6.6",2,41.97611,2.78806,30622,2018,"Girona",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Al-Salt","JOR","City","Jordan","48",2,32.033,35.733,107874,2018,NA,"Arab States","GCoMEuropeanCommission2021;;GCoM2022","Middle East and North Africa"
"Ala","ITA","City","Italy","119",3,45.75833,11.00556,8897,2017,"Trentino","Trentino","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Aladren","ESP","City","Spain","21",2,41.249166,-1.1560465,67,2018,"Zaragoza","AladrA(c)n","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Alaior","ESP","City","Spain","110",1,39.93417,4.14,9012,2018,"Balearic Islands","Menorca","EUCovenantofMayors2022","Europe"
"Alajar","ESP","City","Spain","41",2,37.867,-6.65,763,2018,"Huelva","Alajar","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Alajero","ESP","City","Spain","49.43",2,28.05,-17.21667,2006,2018,"Santa Cruz de Tenerife","La Gomera","EUCovenantofMayors2022;;GCoM2022","Europe"
"Alajuela","CRI","City","Costa Rica","44.62",2,9.933,-84.083,342188,2018,"San JosA(c)","San JosA(c)","CDPCities2022;;GCoM2022","Latin America and Caribbean"
"Alameda County, CA","USA","City","United States of America",NA,1,37.65,-121.9166667,1666753,NA,"California",NA,"WeAreStillIn2019","North America"
"Alameda, CA","USA","City","United States of America","27.0394956",5,37.75611111,-122.2744444,78906,2010,"California","Alameda County, CA","CDPCities2020;GCoM2021;ClimateMayors2019;WeAreStillIn2019;GCoM2021","North America"
"Aland","FIN","Region","Finland","1580",1,60,20,29489,2017,"Aland",NA,"CompactofStatesRegions2018","Europe"
"Alandroal","PRT","City","Portugal","542.68",2,38.62,-7.40806,5843,2011,NA,"Evora","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Alange","ESP","City","Spain","160",2,38.78588,-6.244232,1971,2018,"Badajoz","Tierra de MA(c)rida Vegas Bajas","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Alanis de la Sierra","ESP","City","Spain","280.19",2,37.3601614,-5.9788488,1900,NA,"Seville",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Alanno","ITA","City","Italy","32.53",3,42.3,13.96666667,3679,NA,"Pescara",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Alano di Piave","ITA","City","Italy","36.4",2,45.9,11.917,2886,2004,"Province of Belluno","Province of Belluno","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Alaquas","ESP","City","Spain","3.9",3,39.45833,-0.46278,29341,2018,"Valencia","Torrent","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Alaro","ESP","City","Spain","45.72",3,39.70667,2.79083,5494,2018,"Balearic Islands","Inca","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Alas i Cerc","ESP","City","Spain","57.7",2,42.35361,1.50917,342,2018,"Lleida","Alt Urgell","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Alassio","ITA","City","Italy","17.25",2,44,8.166666667,12000,NA,"Savona",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Alaverdi","ARM","City","Armenia","18",3,41.0958608,44.6459522,16400,2017,"Lori",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Eastern Europe and Central Asia"
"Alba","ITA","City","Italy","28748",3,44.691542,8.025636,31531,2017,"Cuneo",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Alba Adriatica","ITA","City","Italy","9.6",2,42.8343422,13.927816,12522,NA,"Abruzzo","Teramo","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Alba Iulia","ROU","City","Romania","103.65",7,46.06694444,23.57,63536,2011,"Alba County","Alba","CDPCities2022;;CDPJRC2022;;GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022;;SEforALL: Building Efficiency Accelerator Platform;;Race to Zero","Europe"
"Alba Posse","ARG","City","Argentina","405",3,-27.55,-54.7,481,NA,"Misiones Province","25 De Mayo","NAZCA2020;;DDLNetZeroDB2020;;RacetoZero2020;NAZCA2020","Latin America and Caribbean"
"Albages","ESP","City","Spain","25.7",2,41.45056,0.74028,375,2018,"Lleida",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Albagiara","ITA","City","Italy","8.87",2,39.786857,8.861913,278,NA,"Oristano",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Albaida","ESP","City","Spain","89.78",3,38.838669,-0.5181894,5987,2018,"Baleares","Vall d'Albaida","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Albairate","ITA","City","Italy","14.98",2,45.41666667,8.933333333,4148,NA,"Lombardy","Milan","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Albalat de la Ribera","ESP","City","Spain","14.29",3,39.2012627,-0.3866467,3485,2018,"Valencia","Ribera Baixa","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Albalat Dels Sorells","ESP","City","Spain","4.62",3,39.5436955,-0.3461911,3937,2018,"Valencia","Horta Nord","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Albanchez de Magina","ESP","City","Spain","38.83",2,37.79167,-3.45,1027,2018,"Jaen","Albanchez de Magina","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Albanella","ITA","City","Italy","40.23",2,40.478163,15.114332,6519,NA,"Salerno",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Albano di Lucania","ITA","City","Italy","55.87",2,40.587058,16.037129,1502,2017,"Potenza",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Albano Laziale","ITA","City","Italy","23.8",3,41.7288894,12.6582689,38997,NA,"Rome",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Albano Sant'Alessandro","ITA","City","Italy","5.28",2,45.683,9.75,8100,2011,"Province of Bergamo","Province of Bergamo","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Albany, CA","USA","City","United States of America","4.6360821",2,37.886944,-122.297778,18969,2010,"California","Alameda County, CA","ClimateMayors2019","North America"
"Albany, NY","USA","City","United States of America","55.3998861",3,42.6511674,-73.7549679,98566,2016,"New York State","Albany County, NY","CDPCities2022;;ClimateMayors2022;;GCoM2022","North America"
"Albany, OR","USA","City","United States of America","3.2374875",1,44.630278,-123.096111,53211,2010,"Oregon","Linn County, OR","ClimateMayors2019","North America"
"Albanya","ESP","City","Spain","94.4",2,42.307,2.723,139,2018,"Girona","Alt Emporda","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Albaredo d'Adige","ITA","City","Italy","28.25",3,45.316997,11.276161,5179,2004,"Verona",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Albaretto Della Torre","ITA","City","Italy","4.59",2,44.59681,8.06451,5952,NA,"Cuneo",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Albatarrec","ESP","City","Spain","10.5",2,41.575,0.60639,2335,2018,"Lleida","Segria","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Albatera","ESP","City","Spain","66327",3,38.1794357,-0.8700719,11767,2018,"Teruel","Vega Baja del Segura","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Albemarle County, VA","USA","City","United States of America","1880",1,38.03333333,-78.56666667,98970,NA,"Virginia",NA,"WeAreStillIn2019","North America"
"Albenga","ITA","City","Italy","36.58",2,44.05,8.216666667,25000,NA,"Savona",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Albergaria-a-Velha","PRT","City","Portugal","158.83",2,40.69333333,-8.481111111,25252,2011,"Centro","Aveiro","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Alberic","ESP","City","Spain",NA,3,39.1164369,-0.5201837,10826,NA,"Valencia","Ribera Alta","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Alberite De San Juan","ESP","City","Spain","11.23",2,41.81666667,-1.466666667,77,2021,"Zaragoza","Alberite de San Juan","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Alberobello","ITA","City","Italy","0.1052",2,40.786413,17.240936,11300,NA,"Bari",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Alberona","ITA","City","Italy","49.75",2,41.43333333,15.11666667,1010,NA,"Foggia",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Alberta","CAN","Region","Canada","640081",3,54.4,-115,4318772,2018,NA,NA,"CDPStates&Regions2018-19;;DDLNetZeroDB2020;;CompactofStatesRegions2018;NAZCA","North America"
"Alberti","ARG","City","Argentina","1130",NA,-35.033,-60.25,10322,NA,"Buenos Aires","Alberti","Race to Zero","Latin America and Caribbean"
"Albertslund","DNK","City","Denmark","23",3,55.6586018,12.3562849,27880,NA,"Capital Region","Copenhagen","GCoMEuropeanCommission2021;;GCoM2022;;Race to Zero","Europe"
"Albesa","ESP","City","Spain","37.6",2,41.75388889,0.661666667,1652,2018,"Lleida","Noguera","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Albeta","ESP","City","Spain","2.65",2,41.8272224,-1.4926769,149,2018,"Zaragoza",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Albiano","ITA","City","Italy","9",2,46.15,11.2,1508,2001,"Trentino","Trentino","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Albiate","ITA","City","Italy","2.86",2,45.66666667,9.25,5216,NA,"Monza Brianza","Monza and Brianza","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Albignasego","ITA","City","Italy","21.16",2,45.35,11.86666667,25000,NA,"Padua",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Albinea","ITA","City","Italy","43.89",3,44.6201821,10.6019259,8755,NA,"Reggio Emilia",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Albinetul Vechi","MDA","City","Moldova",NA,3,47.55673,27.63587,2423,NA,NA,NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Eastern Europe and Central Asia"
"Albino","ITA","City","Italy","31.81",2,45.7608142,9.7968303,17807,NA,"Bergamo",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Albiolo","ITA","City","Italy","2.84",2,45.805577,8.939235,2739,NA,"Como",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Albisola Superiore","ITA","City","Italy","28.68",2,44.33944444,8.526944444,10485,NA,"Savona",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
