name,iso,entity_type,country,area,num_commit,lat,lng,population,population_year,state,admin_1,initiatives_committed,region
Arcos de la Frontera,ESP,City,Spain,527.54,NA,36.75,-5.8,30741,2018,Cádiz,Arcos de la Frontera,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arcos de Valdevez,PRT,City,Portugal,447.6,NA,41.84722,-8.418610000000001,22847,2011,Norte,Viana do Castelo,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arcugnano,ITA,City,Italy,41.57,2,45.500612,11.535509,7024,NA,Vicenza,,GlobalCovenantofMayors2019;NAZCA,Europe
Ardales,ESP,City,Spain,106,3,36.878757,-4.8464639,2600,2018,Asturias,Málaga,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Ardara,ITA,City,Italy,38.19,3,40.62277778,8.811388889,810,NA,Sassari,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Ardeh,LBN,City,Lebanon,NA,2,34.4113373,35.919918,5000,NA,Zgharta District,Zgharta,EUCovenantofMayors2021;GCoM2021,Middle East and North Africa
"Arden, DE",USA,City,United States of America,NA,1,39.80916667,-75.48666667,448,NA,Delaware,"New Castle County, DE",WeAreStillIn2019,North America
"Arden, DE",USA,City,United States of America,NA,1,39.80916667,-75.48666667,448,NA,Delaware,"New Castle County, DE",WeAreStillIn2019,North America
"Arden, DE",USA,City,United States of America,NA,1,39.80916667,-75.48666667,448,NA,Delaware,"New Castle County, DE",WeAreStillIn2019,North America
"Arden, DE",USA,City,United States of America,NA,1,39.80916667,-75.48666667,448,NA,Delaware,"New Castle County, DE",WeAreStillIn2019,North America
"Arden, DE",USA,City,United States of America,NA,1,39.80916667,-75.48666667,448,NA,Delaware,"New Castle County, DE",WeAreStillIn2019,North America
Ardesio,ITA,City,Italy,54.44,2,45.9382,9.931005,1225,NA,Bergamo,,EUCovenantofMayors2021;GCoM2021,Europe
Ardisa,ESP,City,Spain,27,3,42.33305556,-1.266944444,85,2018,Aragon,Zaragoza,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
"Ardsley, NY",USA,City,United States of America,3.366987,1,41.011389,-73.841389,4634,2010,New York State,"Westchester County, NY",ClimateMayors2019,North America
"Ardsley, NY",USA,City,United States of America,3.366987,1,41.011389,-73.841389,4634,2010,New York State,"Westchester County, NY",ClimateMayors2019,North America
"Ardsley, NY",USA,City,United States of America,3.366987,1,41.011389,-73.841389,4634,2010,New York State,"Westchester County, NY",ClimateMayors2019,North America
"Ardsley, NY",USA,City,United States of America,3.366987,1,41.011389,-73.841389,4634,2010,New York State,"Westchester County, NY",ClimateMayors2019,North America
"Ardsley, NY",USA,City,United States of America,3.366987,1,41.011389,-73.841389,4634,2010,New York State,"Westchester County, NY",ClimateMayors2019,North America
Area Adige Delta Po,ITA,City,Italy,NA,2,45.4708684,11.4963819,33013,NA,Venice,,EUCovenantofMayors2021;GCoMHarmonized2021,Europe
Area Alto Polesine,ITA,City,Italy,1789,2,45.0827517,11.5689043,17299,NA,Venice,,EUCovenantofMayors2021;GCoMHarmonized2021,Europe
AREA PIAVE 1,ITA,City,Italy,78.73,NA,45.633,12.567,41856,2017,NA,Venice,EUCovenantofMayors2021,Europe
Area Rovigo Centrale,ITA,City,Italy,NA,2,45.067567,11.78711,59383,NA,Venice,Padua,EUCovenantofMayors2021;GCoMHarmonized2021,Europe
Area San Pietro Di Feletto - Pieve Di Soligo - Refrontolo,ITA,City,Italy,NA,2,45.9041427,12.1185964,19257,NA,Venice,Treviso,EUCovenantofMayors2021;GCoMHarmonized2021,Europe
Areatza,ESP,City,Spain,9.1,4,43.12083333,-2.769444444,1036,2018,Biscay,Arratia-Nerbioi,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arellano,ESP,City,Spain,NA,NA,42.60611,-2.04694,157,NA,NA,NA,EUCovenantofMayors2021,Europe
Arenales De San Gregorio,ESP,City,Spain,31.19,3,39.30972222,-3.025555556,703,2018,Ciudad Real,Mancha Alta,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arenas,ESP,City,Spain,26.3,3,36.81583333,-4.044722222,1411,2018,Cantabria,La Axarquía,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arenas de San Pedro,ESP,City,Spain,194.85,NA,40.208890000000004,-5.09111,6454,2018,Ávila,Arenas de San Pedro,EUCovenantofMayors2021,Europe
Arenas del Rey,ESP,City,Spain,116,3,36.95777778,-3.899722222,2202,2018,Granada,Comarca de Alhama,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arendal,NOR,City,Norway,30.86,4,58.4618,8.77245,44630,2017,Aust-Agder,NA,CDPCities2020;CDPJRC2020;GCoM2021;RacetoZero2020;CDPCities2020;GCoM2021;RacetoZero2020,Europe
Arendal,NOR,City,Norway,30.86,4,58.4618,8.77245,44630,2017,Aust-Agder,NA,CDPCities2020;CDPJRC2020;GCoM2021;RacetoZero2020;CDPCities2020;GCoM2021;RacetoZero2020,Europe
Arendal,NOR,City,Norway,30.86,4,58.4618,8.77245,44630,2017,Aust-Agder,NA,CDPCities2020;CDPJRC2020;GCoM2021;RacetoZero2020;CDPCities2020;GCoM2021;RacetoZero2020,Europe
Arendonk,BEL,City,Belgium,55.38,3,51.3202315,5.0864557,12894,NA,Antwerp Province,Turnhout,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arendonk,BEL,City,Belgium,55.38,3,51.3202315,5.0864557,12894,NA,Antwerp Province,Turnhout,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arendonk,BEL,City,Belgium,55.38,3,51.3202315,5.0864557,12894,NA,Antwerp Province,Turnhout,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arenys de Mar,ESP,City,Spain,6.8,NA,41.58194,2.55028,15533,2018,Barcelona,Barcelona,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arenys de Munt,ESP,City,Spain,21.3,NA,41.61,2.54,8838,2018,Barcelona,Barcelona,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arenzano,ITA,City,Italy,24.3,3,44.4025183,8.6831317,11431,NA,Genoa,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arequipa,PER,City,Peru,2923.53,2,-16.38333333,-71.53333333,784651,2015,NA,,CDPCities2020;GCoM2021,Latin America and Caribbean
Arequito,ARG,City,Argentina,503,2,-33.15,-61.466667,1391298,2010,Santa Fe,Caseros,CDPCities2020;GCoM2021;RacetoZero2020,Latin America and Caribbean
Arequito,ARG,City,Argentina,503,2,-33.15,-61.466667,1391298,2010,Santa Fe,Caseros,CDPCities2020;GCoM2021;RacetoZero2020,Latin America and Caribbean
Arequito,ARG,City,Argentina,503,2,-33.15,-61.466667,1391298,2010,Santa Fe,Caseros,CDPCities2020;GCoM2021;RacetoZero2020,Latin America and Caribbean
Arese,ITA,City,Italy,6.56,3,45.55,9.066666667,19056,NA,Lombardy,Milan,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Areso,ESP,City,Spain,NA,NA,43.083,-1.95,279,NA,NA,NA,EUCovenantofMayors2021,Europe
Arezzo,ITA,City,Italy,384.7,3,43.4640246,11.86046188,99434,NA,NA,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arganda Del Rey,ESP,City,Spain,79.65,2,40.3007708,-3.4380687,56000,2018,Madrid,of Madrid,EUCovenantofMayors2021;GCoM2021,Europe
Argelaguer,ESP,City,Spain,0.1256,3,42.2161,2.641572,430,2018,Girona,Garrotxa,EUCovenantofMayors2021;GCoM2021,Europe
Argelato,ITA,City,Italy,35,NA,44.575829999999996,11.34861,9827,2017,NA,Bologna,EUCovenantofMayors2021,Europe
ARGELITA,ESP,City,Spain,NA,NA,40.05,-0.35,108,NA,NA,NA,EUCovenantofMayors2021,Europe
Argençola,ESP,City,Spain,47.1,3,41.59833333,1.443611111,250,2018,Barcelona Province,Anoia,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Argentona,ESP,City,Spain,25.4,3,41.5554326,2.4002787,11944,2018,Barcelona Province,Maresme,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Argithea,GRC,City,Greece,372.9,2,39.355207,21.538589,6084,2011,Thessaly,Karditsa,EUCovenantofMayors2021;GCoM2021,Europe
Argos Orestiko,GRC,City,Greece,NA,2,40.4531538,21.2598868,11802,2011,West Macedonia,Orestida,EUCovenantofMayors2021;GCoM2021,Europe
Argos-Mykines,GRC,City,Greece,1002.5,3,37.61666667,22.71666667,42022,2011,Peloponnese,Argolis,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arguedas,ESP,City,Spain,NA,NA,42.17694,-1.59833,2315,NA,NA,NA,EUCovenantofMayors2021,Europe
Argyroupoli,GRC,City,Greece,NA,NA,37.9,23.75,45000,2011,NA,Ano and Kato Argyroupoli,EUCovenantofMayors2021,Europe
Ari,ITA,City,Italy,NA,3,42.29234,14.263011,1319,NA,Chieti Province,Chieti,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Ariano Irpino,ITA,City,Italy,186.74,2,41.154893,15.092276,22517,NA,Avellino,,EUCovenantofMayors2021;GCoM2021,Europe
ARIANO NEL POLESINE,ITA,City,Italy,80.63,NA,44.95,12.117,4394,2017,Rovigo,Rovigo,EUCovenantofMayors2021,Europe
Ariany,ESP,City,Spain,23.1286107,2,39.650895,3.112115,872,2018,Baleares,Pla de Mallorca,EUCovenantofMayors2021;GCoM2021,Europe
Arias,ARG,City,Argentina,NA,3,-33.6422087,-62.4038412,7075,NA,Córdoba,,NAZCA2020;DDLNetZeroDB2020;GlobalCovenantofMayors2019;Carbonn2019ZCA;RacetoZero2020,Latin America and Caribbean
Arias,ARG,City,Argentina,NA,3,-33.6422087,-62.4038412,7075,NA,Córdoba,,NAZCA2020;DDLNetZeroDB2020;GlobalCovenantofMayors2019;Carbonn2019ZCA;RacetoZero2020,Latin America and Caribbean
Arias,ARG,City,Argentina,NA,3,-33.6422087,-62.4038412,7075,NA,Córdoba,,NAZCA2020;DDLNetZeroDB2020;GlobalCovenantofMayors2019;Carbonn2019ZCA;RacetoZero2020,Latin America and Caribbean
Ariccia,ITA,City,Italy,18.59,3,41.720709,12.6713481,18381,NA,Rome,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arico,ESP,City,Spain,178.76,NA,28.166999999999998,-16.467,7988,2018,Santa Cruz de Tenerife,Tenerife,EUCovenantofMayors2021,Europe
Arielli,ITA,City,Italy,11.72,3,42.26666667,14.3,1250,NA,Chieti Province,Chieti,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Aristotle,GRC,City,Greece,NA,2,40.470394,23.715681,18861,NA,Central Macedonia,,EUCovenantofMayors2021;GCoM2021,Europe
Aritzo,ITA,City,Italy,75.58,3,39.95,9.2,1331,NA,Nuoro,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arizona,USA,Region,United States of America,NA,1,34,-112,7016270,2017,NA,,ClimateAlliance2019,North America
Arizona,USA,Region,United States of America,NA,1,34,-112,7016270,2017,NA,,ClimateAlliance2019,North America
Arizona,USA,Region,United States of America,NA,1,34,-112,7016270,2017,NA,,ClimateAlliance2019,North America
Arizona,USA,Region,United States of America,NA,1,34,-112,7016270,2017,NA,,ClimateAlliance2019,North America
Arizona,USA,Region,United States of America,NA,1,34,-112,7016270,2017,NA,,ClimateAlliance2019,North America
Arizzano,ITA,City,Italy,1.6,3,45.96666667,8.583333333,2080,NA,Verbano-Cusio-Ossola,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arjeplogs,SWE,City,Sweden,2.29,3,66.05,17.88333333,3069,2010,Norrbotten County,Lapland,EUCovenantofMayors2021;GCoM2021,Europe
Arjeplogs,SWE,City,Sweden,2.29,3,66.05,17.88333333,3069,2010,Norrbotten County,Lapland,EUCovenantofMayors2021;GCoM2021,Europe
Arjeplogs,SWE,City,Sweden,2.29,3,66.05,17.88333333,3069,2010,Norrbotten County,Lapland,EUCovenantofMayors2021;GCoM2021,Europe
Arjona,ESP,City,Spain,154.45,3,37.935,-4.056944444,5826,2018,Jaén,Campiña,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arjonilla,ESP,City,Spain,42,3,37.96666667,-4.1,3837,2018,Jaén,NA,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
"Arlington County, VA",USA,City,United States of America,70,1,38.880278,-77.108333,234965,NA,Virginia,NA,WeAreStillIn2019,North America
"Arlington County, VA",USA,City,United States of America,70,1,38.880278,-77.108333,234965,NA,Virginia,NA,WeAreStillIn2019,North America
"Arlington County, VA",USA,City,United States of America,70,1,38.880278,-77.108333,234965,NA,Virginia,NA,WeAreStillIn2019,North America
"Arlington County, VA",USA,City,United States of America,70,1,38.880278,-77.108333,234965,NA,Virginia,NA,WeAreStillIn2019,North America
"Arlington County, VA",USA,City,United States of America,70,1,38.880278,-77.108333,234965,NA,Virginia,NA,WeAreStillIn2019,North America
"Arlington, MA",USA,City,United States of America,25.1747028,1,48.18111111,-122.1388889,17926,NA,Massachusetts,"Middlesex County, MA",WeAreStillIn2019,North America
"Arlington, MA",USA,City,United States of America,25.1747028,1,48.18111111,-122.1388889,17926,NA,Massachusetts,"Middlesex County, MA",WeAreStillIn2019,North America
"Arlington, MA",USA,City,United States of America,25.1747028,1,48.18111111,-122.1388889,17926,NA,Massachusetts,"Middlesex County, MA",WeAreStillIn2019,North America
"Arlington, MA",USA,City,United States of America,25.1747028,1,48.18111111,-122.1388889,17926,NA,Massachusetts,"Middlesex County, MA",WeAreStillIn2019,North America
"Arlington, MA",USA,City,United States of America,25.1747028,1,48.18111111,-122.1388889,17926,NA,Massachusetts,"Middlesex County, MA",WeAreStillIn2019,North America
"Arlington, VA",USA,City,United States of America,2.7194895,3,38.8903961,-77.0841584,220400,2010,Virginia,"Arlington County, VA",CDPCities2020;GCoM2021,North America
"Arlington, VA",USA,City,United States of America,2.7194895,3,38.8903961,-77.0841584,220400,2010,Virginia,"Arlington County, VA",CDPCities2020;GCoM2021,North America
"Arlington, VA",USA,City,United States of America,2.7194895,3,38.8903961,-77.0841584,220400,2010,Virginia,"Arlington County, VA",CDPCities2020;GCoM2021,North America
"Arlington, VA",USA,City,United States of America,2.7194895,3,38.8903961,-77.0841584,220400,2010,Virginia,"Arlington County, VA",CDPCities2020;GCoM2021,North America
"Arlington, VA",USA,City,United States of America,2.7194895,3,38.8903961,-77.0841584,220400,2010,Virginia,"Arlington County, VA",CDPCities2020;GCoM2021,North America
Arlon,BEL,City,Belgium,118.64,2,49.68514,5.81048,28259,NA,Luxembourg,NA,EUCovenantofMayors2021;GCoM2021,Europe
Arlon,BEL,City,Belgium,118.64,2,49.68514,5.81048,28259,NA,Luxembourg,NA,EUCovenantofMayors2021;GCoM2021,Europe
Arlon,BEL,City,Belgium,118.64,2,49.68514,5.81048,28259,NA,Luxembourg,NA,EUCovenantofMayors2021;GCoM2021,Europe
Arluno,ITA,City,Italy,12.36,3,45.50507,8.941541,9815,NA,Lombardy,Milan,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Armamar,PRT,City,Portugal,117.24,3,41.10944444,-7.692222222,6258,2011,Norte,NA,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Armenia,COL,City,Colombia,140,1,40.18333333,44.51666667,296683,2016,Quindío,,CDPCities2020,Latin America and Caribbean
Armeno,ITA,City,Italy,31.52,3,45.81666667,8.45,2226,NA,Novara,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Armilla,ESP,City,Spain,NA,3,37,-3,15404,NA,Granada,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Armstrong,ARG,City,Argentina,NA,3,-32.7862663,-61.6035038,11484,NA,Santa Fe,"Santa Fe, Argentina",CDPCities2020;GCoM2021;RacetoZero2020,Latin America and Caribbean
Armstrong,ARG,City,Argentina,NA,3,-32.7862663,-61.6035038,11484,NA,Santa Fe,"Santa Fe, Argentina",CDPCities2020;GCoM2021;RacetoZero2020,Latin America and Caribbean
Armstrong,ARG,City,Argentina,NA,3,-32.7862663,-61.6035038,11484,NA,Santa Fe,"Santa Fe, Argentina",CDPCities2020;GCoM2021;RacetoZero2020,Latin America and Caribbean
Armuña de Almanzora,ESP,City,Spain,8,3,37.3501535,-2.4151255,333,2018,Almería,Almanzora,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arnesano,ITA,City,Italy,13.56,3,40.33333333,18.1,3981,NA,Lecce,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arnhem,NLD,City,Netherlands,101.54,2,52.0056642,5.876234508,149271,NA,Gelderland,,EUCovenantofMayors2021;GCoM2021,Europe
Arnhem,NLD,City,Netherlands,101.54,2,52.0056642,5.876234508,149271,NA,Gelderland,,EUCovenantofMayors2021;GCoM2021,Europe
Arnhem,NLD,City,Netherlands,101.54,2,52.0056642,5.876234508,149271,NA,Gelderland,,EUCovenantofMayors2021;GCoM2021,Europe
Arnhem,NLD,City,Netherlands,101.54,2,52.0056642,5.876234508,149271,NA,Gelderland,,EUCovenantofMayors2021;GCoM2021,Europe
Arnhem,NLD,City,Netherlands,101.54,2,52.0056642,5.876234508,149271,NA,Gelderland,,EUCovenantofMayors2021;GCoM2021,Europe
Arnhem,NLD,City,Netherlands,101.54,2,52.0056642,5.876234508,149271,NA,Gelderland,,EUCovenantofMayors2021;GCoM2021,Europe
Arnoia,ESP,City,Spain,20.69,NA,42.25028,-8.13306,995,2018,Ourense,Ourense,EUCovenantofMayors2021,Europe
Arnsberg,DEU,City,Germany,8002.34,2,51.4002384,8.0605908,73501,2017,North Rhine-Westphalia,Hochsauerland,EUCovenantofMayors2021;GCoM2021,Europe
Arnsberg,DEU,City,Germany,8002.34,2,51.4002384,8.0605908,73501,2017,North Rhine-Westphalia,Hochsauerland,EUCovenantofMayors2021;GCoM2021,Europe
Arnsberg,DEU,City,Germany,8002.34,2,51.4002384,8.0605908,73501,2017,North Rhine-Westphalia,Hochsauerland,EUCovenantofMayors2021;GCoM2021,Europe
Arnuero,ESP,City,Spain,24.66,2,43.4725591,-3.5664117,2107,2018,Cantabria,Trasmiera,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Aroche,ESP,City,Spain,499,3,37.9436167,-6.9539588,3400,2018,Huelva,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arosio,ITA,City,Italy,2.58,3,45.716977,9.208043,4964,NA,Como,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arouca,PRT,City,Portugal,329.11,2,40.932149,-8.245099,23874,2011,Centro,Aveiro,GlobalCovenantofMayors2019;NAZCA,Europe
Arpaia,ITA,City,Italy,5.2,NA,41.033,14.55,2047,2020,Benevento,Benevento,EUCovenantofMayors2021;GCoM2021,Europe
Arpaise,ITA,City,Italy,6.66,2,41.021922000000004,14.74626,804,NA,Benevento,,EUCovenantofMayors2021;GCoM2021,Europe
Arpino,ITA,City,Italy,55,NA,41.64778,13.609720000000001,7200,2017,Frosinone,Frosinone,EUCovenantofMayors2021;GCoM2021,Europe
Arquà Polesine,ITA,City,Italy,19.93,3,45.0103882,11.7409408,2913,NA,Venice,Rovigo,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arqua' Petrarca,ITA,City,Italy,12.52,3,45.27,11.71833333,1856,NA,Venice,Padua,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arquata Scrivia,ITA,City,Italy,29.24,2,44.680976,8.899976,6412,NA,Alessandria,,EUCovenantofMayors2021;GCoM2021,Europe
Arquillos,ESP,City,Spain,65,3,38.1809503,-3.4270553,1967,2018,Jaén,NA,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arraiján,PAN,City,Panama,65.5,2,8.9422449,-79.6427274,220779,2010,NA,,GlobalCovenantofMayors2019;NAZCA,Latin America and Caribbean
Arraiján,PAN,City,Panama,65.5,2,8.9422449,-79.6427274,220779,2010,NA,,GlobalCovenantofMayors2019;NAZCA,Latin America and Caribbean
Arraiján,PAN,City,Panama,65.5,2,8.9422449,-79.6427274,220779,2010,NA,,GlobalCovenantofMayors2019;NAZCA,Latin America and Caribbean
Arre,ITA,City,Italy,NA,3,45.2163193,11.930495,2202,NA,Padua,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arrondissement de Dinant,BEL,City,Belgium,99.8,NA,50.266999999999996,4.917,109755,NA,Namur,Dinant,EUCovenantofMayors2021,Europe
Arrondissement de Dinant,BEL,City,Belgium,99.8,NA,50.266999999999996,4.917,109755,NA,Namur,Dinant,EUCovenantofMayors2021,Europe
Arrondissement de Dinant,BEL,City,Belgium,99.8,NA,50.266999999999996,4.917,109755,NA,Namur,Dinant,EUCovenantofMayors2021,Europe
Arrondissement de Namur,BEL,City,Belgium,175.69,NA,50.467,4.867,110939,NA,Namur,Namur,EUCovenantofMayors2021;GCoMHarmonized2021,Europe
Arrondissement de Namur,BEL,City,Belgium,175.69,NA,50.467,4.867,110939,NA,Namur,Namur,EUCovenantofMayors2021;GCoMHarmonized2021,Europe
Arrondissement de Namur,BEL,City,Belgium,175.69,NA,50.467,4.867,110939,NA,Namur,Namur,EUCovenantofMayors2021;GCoMHarmonized2021,Europe
Arrondissement de Philippeville,BEL,City,Belgium,156.71,NA,50.2,4.55,66484,NA,Namur,Philippeville,EUCovenantofMayors2021,Europe
Arrondissement de Philippeville,BEL,City,Belgium,156.71,NA,50.2,4.55,66484,NA,Namur,Philippeville,EUCovenantofMayors2021,Europe
Arrondissement de Philippeville,BEL,City,Belgium,156.71,NA,50.2,4.55,66484,NA,Namur,Philippeville,EUCovenantofMayors2021,Europe
Arróniz,ESP,City,Spain,NA,NA,42.58889,-2.09139,1047,NA,NA,NA,EUCovenantofMayors2021,Europe
Arroyo de la Luz,ESP,City,Spain,12,2,39.48387,-6.581008,6392,2018,Cáceres,Arroyo de la Luz,EUCovenantofMayors2021;GCoM2021,Europe
Arroyo de San Serván,ESP,City,Spain,50.1,2,38.85397,-6.453007,4253,2018,Badajoz,Tierra de Mérida Vegas Bajas,EUCovenantofMayors2021;GCoM2021,Europe
Arroyo del Ojanco,ESP,City,Spain,61,3,38.31666667,-2.883333333,2490,2018,Jaén,Arroyo del Ojanco,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arroyomolinos de León,ESP,City,Spain,87,3,38.01666667,-6.416666667,1040,2018,Huelva,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arruazu,ESP,City,Spain,NA,NA,42.917,-2,106,NA,NA,NA,EUCovenantofMayors2021,Europe
Arruda dos Vinhos,PRT,City,Portugal,77.96,NA,38.983000000000004,-9.067,13391,2011,Centro,Lisbon,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arsago Seprio,ITA,City,Italy,10.51,3,45.6881584,8.7314516,4888,NA,Varese,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arsiè,ITA,City,Italy,64.76,3,45.98333333,11.75,2495,NA,Belluno,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arsiero,ITA,City,Italy,41.4,NA,45.8,11.35,3138,2017,Vicenza,Vicenza,EUCovenantofMayors2021,Europe
Arsita,ITA,City,Italy,34.14,2,42.502602,13.784568,961,NA,Province of Teramo,Teramo,EUCovenantofMayors2021;GCoM2021,Europe
Arta,GRC,City,Greece,457.2,2,39.158242,20.987684,43166,2011,Epirus,NA,EUCovenantofMayors2021;GCoM2021,Europe
Artà,ESP,City,Spain,139.7817603,1,39.6935671,3.3374074,5566,2018,Baleares,Llevant,GlobalCovenantofMayors2019,Europe
Artajona,ESP,City,Spain,NA,NA,42.583,-1.767,1669,NA,NA,NA,EUCovenantofMayors2021,Europe
Artazu,ESP,City,Spain,NA,NA,42.691533,-1.83815,116,NA,NA,NA,EUCovenantofMayors2021,Europe
Arteaga,ARG,City,Argentina,277,3,-33.0833,-61.8,3089,2000,Santa Fe,,CDPCities2020;GCoM2021;RacetoZero2020,Latin America and Caribbean
Arteaga,ARG,City,Argentina,277,3,-33.0833,-61.8,3089,2000,Santa Fe,,CDPCities2020;GCoM2021;RacetoZero2020,Latin America and Caribbean
Arteaga,ARG,City,Argentina,277,3,-33.0833,-61.8,3089,2000,Santa Fe,,CDPCities2020;GCoM2021;RacetoZero2020,Latin America and Caribbean
Artegna,ITA,City,Italy,11.22,3,46.2390964,13.1556513,2884,NA,Udine,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arteixo,ESP,City,Spain,93.76,NA,43.30444,-8.511389999999999,32000,2018,A Coruña,A Coruña,EUCovenantofMayors2021,Europe
Artemivsk (Bachmut),UKR,City,Ukraine,NA,3,48.60083235,37.99400032,80655,NA,Donetsk Oblast,,GCoMHarmonized2021;GCoM2021,Eastern Europe and Central Asia
Artena,ITA,City,Italy,54.8,2,41.741883,12.911841,14154,NA,Lazio,Rome,EUCovenantofMayors2021;GCoM2021,Europe
Artenara,ESP,City,Spain,66.7,NA,28.017,-15.65,1242,2018,Las Palmas,Gran Canaria,EUCovenantofMayors2021,Europe
Artés,ESP,City,Spain,17.9,3,41.7986735,1.9548856,5433,2018,Barcelona Province,Bages,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Artesa de Lleida,ESP,City,Spain,23.9,2,41.553054,0.703374,1717,2018,Lleida,Segrià,EUCovenantofMayors2021;GCoM2021,Europe
Artesa de Segre,ESP,City,Spain,175.9,2,41.89566,1.047242,3893,2018,Lleida,Noguera,EUCovenantofMayors2021;GCoM2021,Europe
Artik,ARM,City,Armenia,7,3,40.6198428,43.9707866,19500,NA,Shirak,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Eastern Europe and Central Asia
Artogne,ITA,City,Italy,21.02,3,45.85055556,10.16194444,3608,NA,Brescia,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Artsyz,UKR,City,Ukraine,119.13954,2,45.99632,29.43169,14859,2015,Artsyz Raion,,EUCovenantofMayors2021;GCoM2021,Eastern Europe and Central Asia
Arucas,ESP,City,Spain,33.01,2,28.120141,-15.521061,37299,2018,Las Palmas,Gran Canaria,EUCovenantofMayors2021;GCoM2021,Europe
Arvika,SWE,City,Sweden,10.62,3,59.65416667,12.59138889,26000,2010,Värmland,NA,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Arvika,SWE,City,Sweden,10.62,3,59.65416667,12.59138889,26000,2010,Värmland,NA,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
